measurement_id,sample_id_x,station_id,cruise_id,sampleType_number,age,length,weight,sex_number,maturity_number,species_number,gutted_weight,liver_weight,gonad_weight,stomach_weight,year,month,date,area_grid,sub_area_grid,shot_latitude,shot_longitude,hauled_latitude,hauled_longitude,fishing_area,bottom_temperature,surface_temperature,bottom_depth_shot,bottom_depth_hauled,maturity_status,condition_factor,gsi,hsi,bounding_box,image__content__url,sample_id_y,width_px_x,height_px_x,aspect_ratio,width_px_y,height_px_y,width_px,height_px,seg_width_px_x,seg_height_px_x,seg_width_px_y,seg_height_px_y,seg_width_px,seg_height_px,seg_aspect_ratio,month_sin,month_cos,is_survey
24409325,550843,345118,20679,2,8.0,75,3051.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.7232,,,"[[1169, 1424], [2142, 1967]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zHGVPaJOuv4wONjhVasvcz5a5K8%3D&Expires=1765370945,550843,973.0,543.0,13.177493402119941,973.0,543.0,973.0,543.0,774.0,380.0,774.0,380.0,774.0,380.0,294.12,1.2246467991473532e-16,-1.0,False
24409328,550843,345118,20679,2,8.0,90,4876.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.6688614540466392,,,"[[4412, 1334], [5371, 1963]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6%2FHo8Tr9tToGnIUrJjjQWXlFixc%3D&Expires=1765370950,550843,959.0,629.0,13.310022331583879,959.0,629.0,959.0,629.0,884.0,349.0,884.0,349.0,884.0,349.0,308.516,1.2246467991473532e-16,-1.0,False
24409331,550843,345118,20679,2,7.0,73,2471.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.6351907500186368,,,"[[2285, 2257], [3347, 2886]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6%2FHo8Tr9tToGnIUrJjjQWXlFixc%3D&Expires=1765370950,550843,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,774.0,395.0,774.0,395.0,774.0,395.0,305.73,1.2246467991473532e-16,-1.0,False
24409333,550843,345118,20679,2,9.0,86,3612.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.5678745267712276,,,"[[4391, 2257], [5453, 2886]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=IjGYMg0fkpK%2BK5Jpdz6U8twnVDM%3D&Expires=1765370954,550843,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,891.0,450.0,891.0,450.0,891.0,450.0,400.95,1.2246467991473532e-16,-1.0,False
24409336,550843,345118,20679,2,6.0,73,2917.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.7498386959952907,,,"[[2454, 3222], [3515, 3851]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=EYqpz8S9rTk0FygOjJGZHj77l3U%3D&Expires=1765370944,550843,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,754.0,318.0,754.0,318.0,754.0,318.0,239.772,1.2246467991473532e-16,-1.0,False
24409339,550843,345118,20679,2,8.0,70,2429.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.7081632653061225,,,"[[5423, 3190], [6485, 3820]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=8WewbmHwe%2FAmD2SKfWhroIv%2BWP0%3D&Expires=1765370957,550843,1062.0,630.0,13.413629021187463,1062.0,630.0,1062.0,630.0,771.0,361.0,771.0,361.0,771.0,361.0,278.331,1.2246467991473532e-16,-1.0,False
24409341,550843,345118,20679,2,10.0,100,7685.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.7685,,,"[[2255, 3964], [3414, 4752]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2BjHee%2Fsx2qMLmPnbYzxfYK3PlT0%3D&Expires=1765370941,550843,1159.0,788.0,13.724810933197631,1159.0,788.0,1159.0,788.0,943.0,543.0,943.0,543.0,943.0,543.0,512.049,1.2246467991473532e-16,-1.0,False
24409344,550843,345118,20679,2,8.0,75,3071.0,,,1,,,,,2024,6,2024-06-29,412,2,64.4333333333333,-12.3666666666667,,,,,,171.0,,,0.7279407407407407,,,"[[5505, 4033], [6566, 4662]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fc8f5903f14a9c8e348f4af691056d534bed9381c63df7bd37ffb40fb7c57519.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2BfrlBkORq%2BYpjDycMuRxyW4eYDs%3D&Expires=1765370948,550843,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,831.0,289.0,831.0,289.0,831.0,289.0,240.159,1.2246467991473532e-16,-1.0,False
24409446,550844,345119,20679,2,7.0,71,2632.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.7353783482485869,,,"[[2209, 1294], [3270, 1923]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SR1VQKPJOBzPGL2%2BEqK3fLz%2B9%2BQ%3D&Expires=1765370953,550844,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,755.0,317.0,755.0,317.0,755.0,317.0,239.335,1.2246467991473532e-16,-1.0,False
24409449,550844,345119,20679,2,6.0,61,1513.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.6665756164612897,,,"[[5332, 1271], [6393, 1900]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=HDcjLSZtstjzUeqIPfCS5aPdJrY%3D&Expires=1765370956,550844,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,732.0,344.0,732.0,344.0,732.0,344.0,251.808,1.2246467991473532e-16,-1.0,False
24409452,550844,345119,20679,2,6.0,59,1390.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.676797530419371,,,"[[3019, 2080], [3829, 2709]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WmbqwizY9dNC9VyvZDlDJKfdIEA%3D&Expires=1765370951,550844,810.0,629.0,13.141165504366924,810.0,629.0,810.0,629.0,720.0,283.0,720.0,283.0,720.0,283.0,203.76,1.2246467991473532e-16,-1.0,False
24409454,550844,345119,20679,2,10.0,60,1567.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.725462962962963,,,"[[4882, 2091], [5943, 2720]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=oKWIbKQhpCujNFm5w8s1hye3oWs%3D&Expires=1765370954,550844,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,767.0,313.0,767.0,313.0,767.0,313.0,240.071,1.2246467991473532e-16,-1.0,False
24409457,550844,345119,20679,2,7.0,65,2022.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.7362767410104688,,,"[[3284, 2958], [4176, 3587]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=k67eMTZsbGR%2B7W%2B1MHG3J4V3oWw%3D&Expires=1765370950,550844,892.0,629.0,13.23759738928045,892.0,629.0,892.0,629.0,847.0,350.0,847.0,350.0,847.0,350.0,296.45,1.2246467991473532e-16,-1.0,False
24409460,550844,345119,20679,2,10.0,100,8790.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.8789999999999999,,,"[[937, 3791], [1999, 4420]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=eFsxNU2mBgA3zDE7EWLDuLd4gg4%3D&Expires=1765370958,550844,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,956.0,506.0,956.0,506.0,956.0,506.0,483.736,1.2246467991473532e-16,-1.0,False
24409462,550844,345119,20679,2,6.0,68,2327.0,,,1,,,,,2024,6,2024-06-30,462,4,64.5166666666667,-12.4166666666667,,,,,,216.0,,,0.7400646244657033,,,"[[3458, 3791], [4349, 4420]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/c033c0b8c3ff142ad802273afbb6d907fe3054853efcec922cd1447f8f6f608b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WmbqwizY9dNC9VyvZDlDJKfdIEA%3D&Expires=1765370951,550844,891.0,629.0,13.23647568417125,891.0,629.0,891.0,629.0,749.0,256.0,749.0,256.0,749.0,256.0,191.744,1.2246467991473532e-16,-1.0,False
24361476,550601,344877,20672,2,8.0,84,5360.0,2.0,4.0,1,4840.0,175.0,35.0,,2024,6,2024-06-24,524,2,65.25,-24.4,,,,,,86.0,,2.0,0.904329985962639,0.6529850746268656,3.264925373134328,"[[2126, 3753], [3187, 4382]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/d3de05c56908f2212ed5ba605f292348085e6e75aab3815fa78b052337b2f9e6.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=aoGvpMAY4j9gZFxNMzoL9XmsXeI%3D&Expires=1765370954,550601,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,822.0,413.0,822.0,413.0,822.0,413.0,339.486,1.2246467991473532e-16,-1.0,False
24361478,550601,344877,20672,2,6.0,78,4016.0,2.0,4.0,1,3701.0,73.0,33.0,,2024,6,2024-06-24,524,2,65.25,-24.4,,,,,,86.0,,2.0,0.8462718521890119,0.8217131474103585,1.8177290836653388,"[[4300, 3755], [5330, 4388]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/d3de05c56908f2212ed5ba605f292348085e6e75aab3815fa78b052337b2f9e6.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Lpdz2J9AEPq%2BTeL8B3nMio%2B9RIs%3D&Expires=1765370946,550601,1030.0,633.0,13.387784503367858,1030.0,633.0,1030.0,633.0,793.0,362.0,793.0,362.0,793.0,362.0,287.066,1.2246467991473532e-16,-1.0,False
24362247,550613,344889,20672,2,5.0,64,2369.0,2.0,1.0,1,2196.0,23.0,7.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,0.0,0.9037017822265624,0.295483326298016,0.9708737864077668,"[[2580, 1253], [3641, 1882]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=uRs8ODogOZIUmMx5mUKHdSYF7TU%3D&Expires=1765370947,550613,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,766.0,321.0,766.0,321.0,766.0,321.0,245.886,1.2246467991473532e-16,-1.0,False
24362249,550613,344889,20672,2,5.0,66,2523.0,2.0,1.0,1,2257.0,36.0,9.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,0.0,0.8775774271642041,0.356718192627824,1.426872770511296,"[[4675, 1271], [5736, 1900]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=diAPf5JNkXPhBgttp19UfdvfVjI%3D&Expires=1765370949,550613,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,685.0,287.0,685.0,287.0,685.0,287.0,196.595,1.2246467991473532e-16,-1.0,False
24362252,550613,344889,20672,2,5.0,83,5570.0,2.0,1.0,1,5123.0,133.0,23.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,0.0,0.9741389713302332,0.4129263913824057,2.3877917414721725,"[[2402, 2088], [3463, 2717]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=vERwDWWl1VwEcciaZgKSDh3dWW0%3D&Expires=1765370955,550613,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,813.0,416.0,813.0,416.0,813.0,416.0,338.208,1.2246467991473532e-16,-1.0,False
24362254,550613,344889,20672,2,6.0,70,2885.0,2.0,1.0,1,2706.0,35.0,13.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,0.0,0.8411078717201166,0.4506065857885615,1.2131715771230502,"[[4454, 2088], [5515, 2717]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mvKzqvoi7eA%2Fy10pwr93KOEBMr0%3D&Expires=1765370957,550613,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,771.0,399.0,771.0,399.0,771.0,399.0,307.629,1.2246467991473532e-16,-1.0,False
24362256,550613,344889,20672,2,5.0,87,6850.0,1.0,4.0,1,6025.0,242.0,11.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,2.0,1.0402382373352894,0.1605839416058394,3.5328467153284673,"[[1689, 2899], [2751, 3528]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=uRs8ODogOZIUmMx5mUKHdSYF7TU%3D&Expires=1765370947,550613,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,859.0,373.0,859.0,373.0,859.0,373.0,320.407,1.2246467991473532e-16,-1.0,False
24362259,550613,344889,20672,2,7.0,83,6155.0,1.0,4.0,1,5530.0,139.0,20.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,2.0,1.0764497968649165,0.3249390739236393,2.2583265637692933,"[[4791, 2877], [5760, 3553]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WLCOfjBPYEqEpl6FWpPuYWKQPOo%3D&Expires=1765370958,550613,969.0,676.0,13.39245768793373,969.0,676.0,969.0,676.0,809.0,413.0,809.0,413.0,809.0,413.0,334.117,1.2246467991473532e-16,-1.0,False
24362261,550613,344889,20672,2,4.0,79,4057.0,1.0,4.0,1,3817.0,46.0,5.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,2.0,0.8228557984256822,0.1232437761893024,1.1338427409415823,"[[1284, 3798], [2211, 4406]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ntr1c6PTdazKYQ5SKVa6UgMHSVI%3D&Expires=1765370950,550613,927.0,608.0,13.242128447532021,927.0,608.0,927.0,608.0,773.0,327.0,773.0,327.0,773.0,327.0,252.771,1.2246467991473532e-16,-1.0,False
24362264,550613,344889,20672,2,7.0,78,4375.0,1.0,4.0,1,3980.0,152.0,10.0,,2024,6,2024-06-26,371,3,63.6,-21.8166666666667,,,,,,90.0,,2.0,0.9219221497328006,0.2285714285714286,3.474285714285714,"[[4325, 3728], [5386, 4357]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/481bee024e70b5eba84d22928922bf5b90b5c3828145e4fb43936b7e096c02cc.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mvKzqvoi7eA%2Fy10pwr93KOEBMr0%3D&Expires=1765370957,550613,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,809.0,306.0,809.0,306.0,809.0,306.0,247.554,1.2246467991473532e-16,-1.0,False
24362366,550614,344890,20673,2,4.0,56,1670.0,2.0,1.0,1,1555.0,24.0,6.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,0.0,0.9509384110787172,0.3592814371257485,1.437125748502994,"[[1960, 1222], [2806, 1851]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=AjRK%2FuEcP42MAb7e7BrwI36chUo%3D&Expires=1765370955,550614,846.0,629.0,13.184650616306664,846.0,629.0,846.0,629.0,603.0,253.0,603.0,253.0,603.0,253.0,152.559,1.2246467991473532e-16,-1.0,False
24362367,550614,344890,20673,2,5.0,69,2772.0,2.0,1.0,1,2579.0,50.0,13.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,0.0,0.8438124982877181,0.468975468975469,1.8037518037518037,"[[2881, 1222], [3881, 1851]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mWhIP6AMchheqxyUpIbptkrOmwk%3D&Expires=1765370949,550614,1000.0,629.0,13.351886535682578,1000.0,629.0,1000.0,629.0,728.0,320.0,728.0,320.0,728.0,320.0,232.96,1.2246467991473532e-16,-1.0,False
24362368,550614,344890,20673,2,5.0,74,3474.0,2.0,4.0,1,3283.0,,13.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.8573036147908317,0.3742084052964882,,"[[3962, 1216], [4809, 1845]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ayVxHs%2FtIRnVXUTn9%2FUTibn9nok%3D&Expires=1765370945,550614,847.0,629.0,13.185831951352496,847.0,629.0,847.0,629.0,747.0,336.0,747.0,336.0,747.0,336.0,250.992,1.2246467991473532e-16,-1.0,False
24362369,550614,344890,20673,2,5.0,69,2554.0,1.0,4.0,1,2366.0,67.0,15.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.7774520637181934,0.5873140172278779,2.623335943617854,"[[4914, 1167], [5717, 1796]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6jG6l%2BXn83zKiCUILjWCfndeMeM%3D&Expires=1765370944,550614,803.0,629.0,13.132485970647203,803.0,629.0,803.0,629.0,723.0,320.0,723.0,320.0,723.0,320.0,231.36,1.2246467991473532e-16,-1.0,False
24362370,550614,344890,20673,2,6.0,90,6005.0,2.0,4.0,1,5571.0,140.0,31.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.8237311385459533,0.5162364696086594,2.3313905079100747,"[[5736, 1148], [6750, 1777]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=AdnrJniviW%2FQWdRoHX4N5ZQTRYQ%3D&Expires=1765370953,550614,1014.0,629.0,13.36578944085157,1014.0,629.0,1014.0,629.0,857.0,445.0,857.0,445.0,857.0,445.0,381.365,1.2246467991473532e-16,-1.0,False
24362371,550614,344890,20673,2,7.0,72,3077.0,1.0,4.0,1,2848.0,65.0,5.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.8243848593964334,0.1624959376015599,2.1124471888202794,"[[1272, 1953], [2333, 2582]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=0ADV7WkMYXHlQdXfCUwenrBvJj8%3D&Expires=1765370943,550614,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,799.0,370.0,799.0,370.0,799.0,370.0,295.63,1.2246467991473532e-16,-1.0,False
24362372,550614,344890,20673,2,7.0,74,3190.0,2.0,1.0,1,3033.0,,13.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,0.0,0.7872189208931356,0.4075235109717868,,"[[2377, 1947], [3377, 2576]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ZtIp0BjuSyChpjtAeudXZ%2F3%2F1yI%3D&Expires=1765370950,550614,1000.0,629.0,13.351886535682578,1000.0,629.0,1000.0,629.0,822.0,380.0,822.0,380.0,822.0,380.0,312.36,1.2246467991473532e-16,-1.0,False
24362373,550614,344890,20673,2,6.0,67,3394.0,2.0,4.0,1,3168.0,65.0,14.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,1.1284632750704042,0.412492634060106,1.915144372421921,"[[3422, 1947], [4360, 2576]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=dE7sXdII6%2BnuJcms1ohgYfcIzQU%3D&Expires=1765370948,550614,938.0,629.0,13.287881205706665,938.0,629.0,938.0,629.0,751.0,393.0,751.0,393.0,751.0,393.0,295.143,1.2246467991473532e-16,-1.0,False
24362374,550614,344890,20673,2,6.0,73,3618.0,1.0,4.0,1,3361.0,64.0,11.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.9300364765550092,0.3040353786622443,1.7689331122166942,"[[4454, 1922], [5465, 2551]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=AppRIGFZkFXjCTP8%2FL8ic5IMA1c%3D&Expires=1765370958,550614,1011.0,629.0,13.362826475720912,1011.0,629.0,1011.0,629.0,780.0,378.0,780.0,378.0,780.0,378.0,294.84,1.2246467991473532e-16,-1.0,False
24362375,550614,344890,20673,2,7.0,67,2627.0,1.0,4.0,1,2458.0,30.0,3.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.8734452043635688,0.1141987057480015,1.1419870574800153,"[[5510, 1904], [6570, 2533]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ZtIp0BjuSyChpjtAeudXZ%2F3%2F1yI%3D&Expires=1765370950,550614,1060.0,629.0,13.410155443806554,1060.0,629.0,1060.0,629.0,769.0,337.0,769.0,337.0,769.0,337.0,259.153,1.2246467991473532e-16,-1.0,False
24362376,550614,344890,20673,2,6.0,76,3676.0,2.0,4.0,1,3424.0,51.0,13.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,2.0,0.8374034115760315,0.353645266594124,1.3873775843307945,"[[1523, 2746], [2585, 3375]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3ufoTtlqg83BO581g4hsxEcAciE%3D&Expires=1765370947,550614,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,790.0,463.0,790.0,463.0,790.0,463.0,365.77,1.2246467991473532e-16,-1.0,False
24362377,550614,344890,20673,2,5.0,60,1945.0,2.0,1.0,1,1807.0,47.0,8.0,,2024,6,2024-06-26,525,2,65.4166666666667,-25.05,,,,,,95.0,,0.0,0.900462962962963,0.4113110539845758,2.416452442159383,"[[2629, 2758], [3605, 3387]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/acd174e072173ad154f113f5ee0ed3c1227092a46e74c57b3355734685139395.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ayVxHs%2FtIRnVXUTn9%2FUTibn9nok%3D&Expires=1765370945,550614,976.0,629.0,13.327593843113533,976.0,629.0,976.0,629.0,665.0,310.0,665.0,310.0,665.0,310.0,206.15,1.2246467991473532e-16,-1.0,False
